TIMESTAMP_START,TIMESTAMP_END,FC,H,LE,PA_1_1_1,RH_1_1_1,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,VPD_1_1_1,P_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SWC_1_1_1,TS_1_1_1,USTAR,WD_1_1_1,WS_1_1_1,NEE_PI_JSZ,NEE_PI_JSZ_MAD,LE_PI_JSZ,LE_PI_JSZ_MAD,H_PI_JSZ,H_PI_JSZ_MAD
202101090230,202101090300,-9999,-9999,-9999,94.7639465332031,-9999,1.43363296985626,0.0267574191093445,0.0635038688778877,-9999,0,-4.47345876693726,0.0660313591361046,0.0316950529813766,-9999,-9999,0.0953526273369789,276.637603759766,0.462040990591049,-9999,-9999,-9999,-9999,-9999,-9999
202101090300,202101090330,-9999,-9999,-9999,94.7850723266602,-9999,1.48455095291138,0.0265550091862679,0.114670097827911,-9999,0,-4.06349277496338,0.0708290636539459,0.0339979492127895,-9999,-9999,0.0801452398300171,271.47509765625,0.661286473274231,-9999,-9999,-9999,-9999,-9999,-9999
202101090330,202101090400,-9999,-9999,-9999,94.7694320678711,-9999,1.49254500865936,0.0321264900267124,0.129237398505211,-9999,0,-3.85537600517273,0.0685443133115768,0.0329012721776962,-9999,-9999,0.0779108479619026,6.36724901199341,0.197840094566345,-9999,-9999,-9999,-9999,-9999,-9999
202101090400,202101090430,-9999,-9999,-9999,94.7541122436523,-9999,1.55428302288055,0.0348138511180878,0.175854504108429,-9999,0,-3.68854999542236,0.0612324699759483,0.0293915849179029,-9999,-9999,0.0898583978414536,74.2581787109375,0.563593685626984,-9999,-9999,-9999,-9999,-9999,-9999
202101090430,202101090500,-9999,-9999,-9999,94.7457504272461,-9999,1.59797894954681,0.0243771895766258,0.200770303606987,-9999,0,-4.0305290222168,0.0648882687091827,0.0311463698744774,-9999,-9999,0.0596799999475479,91.2278366088867,0.50355339050293,-9999,-9999,-9999,-9999,-9999,-9999
202101090500,202101090530,-9999,-9999,-9999,94.7459411621094,-9999,1.58733403682709,0.0525138787925243,0.200858905911446,-9999,0,-7.89145803451538,0.0733418464660645,0.0352040864527225,-9999,-9999,0.128082394599915,76.5368270874023,0.917815983295441,-9999,-9999,-9999,-9999,-9999,-9999
202101090530,202101090600,-9999,-9999,-9999,94.7577514648438,-9999,1.35876905918121,0.0741711929440498,-0.0163141302764416,-9999,0,-15.349570274353,0.0696864426136017,0.0334494933485985,-9999,-9999,0.0538952685892582,154.235107421875,0.736956775188446,-9999,-9999,-9999,-9999,-9999,-9999
202101090600,202101090630,-9999,-9999,-9999,94.7693634033203,-9999,1.22581899166107,0.0352474600076675,-0.173470094799995,-9999,0,-18.3610095977783,0.0667169615626335,0.0320241414010525,-9999,-9999,0.122090198099613,188.25129699707,0.267498314380646,-9999,-9999,-9999,-9999,-9999,-9999
202101090630,202101090700,-9999,-9999,-9999,94.7950973510742,-9999,1.35911095142365,0.0635064765810966,-0.0817275121808052,-9999,0,-7.7161111831665,0.0712878182530403,0.0342181511223316,-9999,-9999,0.119291797280312,294.091094970703,0.0511266998946667,-9999,-9999,-9999,-9999,-9999,-9999
202101090700,202101090730,-9999,-9999,-9999,94.8083267211914,-9999,1.52684903144836,0.0336836501955986,0.0628783404827118,-9999,0,-3.99606108665466,1.07917499542236,0.51800400018692,-9999,-9999,0.0911063030362129,109.908996582031,0.372142106294632,-9999,-9999,-9999,-9999,-9999,-9999
202101090730,202101090800,-9999,-9999,-9999,94.8197784423828,-9999,1.68244302272797,0.059057928621769,0.173405304551125,-9999,0,-1.59919095039368,7.53612899780273,3.61734199523926,-9999,-9999,0.0719167292118073,111.212799072266,0.296214610338211,-9999,-9999,-9999,-9999,-9999,-9999
202101090800,202101090830,-9999,-9999,-9999,94.8292388916016,-9999,1.81649494171143,0.0355140715837479,0.308571398258209,-9999,0,3.7673659324646,21.3434200286865,10.2448415756226,-9999,-9999,0.133331403136253,100.62149810791,1.31527996063232,-9999,-9999,-9999,-9999,-9999,-9999
202101090830,202101090900,-9999,-9999,-9999,94.8432769775391,-9999,1.93465304374695,0.059434100985527,0.478820413351059,-9999,0,12.0132999420166,45.6640014648438,21.9187202453613,-9999,-9999,0.142089992761612,101.378303527832,1.54217398166656,-9999,-9999,-9999,-9999,-9999,-9999
202101090900,202101090930,-9999,-9999,-9999,94.8376770019531,-9999,2.16544890403748,0.0951627269387245,0.716975092887878,-9999,0,23.405689239502,92.6654663085938,44.4794235229492,-9999,-9999,0.16759680211544,95.2616577148438,1.65921294689178,-9999,-9999,-9999,-9999,-9999,-9999
202101090930,202101091000,-9999,-9999,-9999,94.8415069580078,-9999,2.44679594039917,0.123108401894569,1.04005897045135,-9999,0,26.4887104034424,122.448799133301,58.7754249572754,-9999,-9999,0.158016100525856,100.660003662109,1.45046699047089,-9999,-9999,-9999,-9999,-9999,-9999
202101091000,202101091030,-9999,-9999,-9999,94.8443298339844,-9999,2.55610299110413,0.142332196235657,1.28857004642487,-9999,0,33.0489387512207,157.279098510742,75.4939651489258,-9999,-9999,0.185846701264381,87.9518737792969,1.56333899497986,-9999,-9999,-9999,-9999,-9999,-9999
202101091030,202101091100,-9999,-9999,-9999,94.8142471313477,-9999,2.68289709091187,0.184845894575119,1.63817298412323,-9999,0,44.6228713989258,204.870895385742,98.3380279541016,-9999,-9999,0.161203801631927,84.355712890625,1.42904198169708,-9999,-9999,-9999,-9999,-9999,-9999
202101091100,202101091130,-9999,-9999,-9999,94.7864227294922,-9999,2.66326808929443,0.212432593107224,1.98125398159027,-9999,0,63.5473098754883,259.32080078125,124.473983764648,-9999,-9999,0.207065895199776,62.189208984375,1.19326102733612,-9999,-9999,-9999,-9999,-9999,-9999
202101091130,202101091200,-9999,-9999,-9999,94.7383499145508,-9999,3.17653298377991,0.34316098690033,2.53883910179138,-9999,0,92.6362075805664,345.637786865234,165.906143188477,-9999,-9999,0.174886107444763,41.5160484313965,1.10523295402527,-9999,-9999,-9999,-9999,-9999,-9999
202101091200,202101091230,-9999,32.1155700683594,29.8600902557373,94.7128067016602,85.8536529541016,3.6554639339447,0.27735298871994,2.88035607337952,1.06780505180359,0,77.8676071166992,310.1962890625,148.894226074219,-9999,-9999,0.206440001726151,70.8039169311523,1.1432980298996,-9999,-9999,29.8600902557373,29.8600902557373,32.1155700683594,32.1155700683594
202101091230,202101091300,-9999,24.9067707061768,30.0387096405029,94.6703414916992,82.2856292724609,3.84192705154419,0.231874197721481,3.05855298042297,1.35375905036926,0,74.0934982299805,295.009490966797,141.604553222656,-9999,-9999,0.17648820579052,87.77880859375,1.93946802616119,-9999,-9999,30.0387096405029,30.0387096405029,24.9067707061768,24.9067707061768
202101091300,202101091330,-9999,28.570240020752,35.1492500305176,94.6438064575195,80.3228607177734,4.04042911529541,0.249432101845741,3.29458689689636,1.52898800373077,0,84.4097137451172,322.354400634766,154.730117797852,-9999,-9999,0.205891400575638,104.357200622559,1.9789719581604,-9999,-9999,35.1492500305176,35.1492500305176,28.570240020752,28.570240020752
202101091330,202101091400,-9999,39.46044921875,36.8843994140625,94.6338729858398,81.0513076782227,4.32884883880615,0.338280886411667,3.75512409210205,1.52284097671509,0,105.95240020752,394.7001953125,189.456100463867,-9999,-9999,0.173891797661781,118.757698059082,1.82831799983978,-9999,-9999,36.8843994140625,36.8843994140625,39.46044921875,39.46044921875
202101091400,202101091430,-9999,24.9782199859619,33.4133491516113,94.6263885498047,77.8735733032227,4.32493686676025,0.212010994553566,3.5916268825531,1.75503695011139,0,63.9487686157227,265.294311523438,127.341270446777,-9999,-9999,0.241761192679405,116.44539642334,2.49304509162903,-9999,-9999,33.4133491516113,33.4133491516113,24.9782199859619,24.9782199859619
202101091430,202101091500,-9999,11.7055101394653,22.920970916748,94.6307220458984,77.7082672119141,4.04152297973633,0.138373896479607,3.2821409702301,1.73055601119995,0,33.6468391418457,164.28630065918,78.857421875,-9999,-9999,0.231142193078995,117.377601623535,2.3669159412384,-9999,-9999,22.920970916748,22.920970916748,11.7055101394653,11.7055101394653
202101091500,202101091530,-9999,2.46855592727661,14.8864297866821,94.6238174438477,78.5961074829102,3.9198899269104,0.0537864714860916,3.16261506080627,1.6475750207901,0,15.7207899093628,132.374099731445,63.5395660400391,-9999,-9999,0.225068300962448,115.275100708008,2.45110201835632,-9999,-9999,14.8864297866821,14.8864297866821,2.46855592727661,2.46855592727661
202101091530,202101091600,-9999,-9999,-9999,94.5942764282227,80.6958770751953,3.47584700584412,0.344948887825012,2.77894997596741,1.45108294487,0,-33.3926696777344,78.7868728637695,37.817699432373,-9999,-9999,0.243313193321228,109.510597229004,2.70814895629883,-9999,-9999,-9999,-9999,-9999,-9999
202101091600,202101091630,-9999,-9999,-9999,94.5936737060547,86.7865219116211,2.2063159942627,0.431256711483002,1.43181705474854,0.900361478328705,0,-67.8952026367188,15.0076599121094,7.20367670059204,-9999,-9999,0.204134300351143,94.9556274414062,2.33684706687927,-9999,-9999,-9999,-9999,-9999,-9999
202101091630,202101091700,-9999,-23.2334003448486,-2.93627691268921,94.5804901123047,85.136589050293,2.1319739818573,0.272330403327942,1.32238602638245,1.00401496887207,0,-66.2027435302734,0.693315029144287,0.332791209220886,-9999,-9999,0.193185597658157,101.549003601074,2.21688103675842,-9999,-9999,-2.93627691268921,-2.93627691268921,-23.2334003448486,-23.2334003448486
202101091700,202101091730,-9999,-26.6552295684814,-4.33841705322266,94.551513671875,84.9481735229492,1.94707202911377,0.309751987457275,1.16121399402618,1.00538599491119,0,-68.8777618408203,0.041580431163311,0.019958607852459,-9999,-9999,0.205389901995659,98.4738235473633,2.1777069568634,-9999,-9999,-4.33841705322266,-4.33841705322266,-26.6552295684814,-26.6552295684814
202101091730,202101091800,-9999,-15.1256904602051,-3.50006294250488,94.5292129516602,86.7130737304688,1.32743799686432,0.351382911205292,0.545832574367523,0.849635004997253,0,-72.1516189575195,0.0299305096268654,0.0143666444346309,-9999,-9999,0.165086105465889,81.6304931640625,2.14950489997864,-9999,-9999,-3.50006294250488,-3.50006294250488,-15.1256904602051,-15.1256904602051
202101091800,202101091830,-9999,-13.9481601715088,-4.77496576309204,94.5094985961914,87.479736328125,1.12564694881439,0.207780301570892,0.276451289653778,0.783758223056793,0,-77.0855865478516,0.0235344506800175,0.0112965367734432,-9999,-9999,0.123876601457596,71.2445068359375,1.95698499679565,-9999,-9999,-4.77496576309204,-4.77496576309204,-13.9481601715088,-13.9481601715088
202101091830,202101091900,-9999,-11.5534200668335,-4.39534282684326,94.4962768554688,86.6238479614258,1.00774598121643,0.242960497736931,0.174338102340698,0.831153988838196,0,-77.4193420410156,0.0226213801652193,0.0108582628890872,-9999,-9999,0.10653729736805,81.2913208007812,1.51276195049286,-9999,-9999,-4.39534282684326,-4.39534282684326,-11.5534200668335,-11.5534200668335
202101091900,202101091930,-9999,-19.9345703125,-6.13858985900879,94.4708709716797,85.7813034057617,0.961269676685333,0.289505511522293,0.132315799593925,0.88110738992691,0,-75.8550033569336,0.0381608605384827,0.0183172132819891,-9999,-9999,0.1594427973032,80.6246871948242,2.01762104034424,-9999,-9999,-6.13858985900879,-6.13858985900879,-19.9345703125,-19.9345703125
202101091930,202101092000,-9999,-22.7910594940186,-6.50198316574097,94.4426803588867,85.7656326293945,0.765793085098267,0.211092099547386,-0.0305002499371767,0.871359705924988,0,-71.9661712646484,0.0521002002060413,0.0250080954283476,-9999,-9999,0.209700405597687,80.020263671875,2.61822390556335,-9999,-9999,-6.50198316574097,-6.50198316574097,-22.7910594940186,-22.7910594940186
202101092000,202101092030,-9999,-19.4700908660889,-6.61600780487061,94.4465866088867,85.9678726196289,0.441176414489746,0.256635993719101,-0.385072112083435,0.837153792381287,0,-71.7967224121094,0.05278554931283,0.0253370627760887,-9999,-9999,0.189492002129555,80.0576782226562,2.27582001686096,-9999,-9999,-6.61600780487061,-6.61600780487061,-19.4700908660889,-19.4700908660889
202101092030,202101092100,-9999,-24.8894805908203,-6.93078184127808,94.459831237793,85.0881805419922,0.712559223175049,0.291453212499619,-0.068032868206501,0.910644471645355,0,-68.0232162475586,0.0683242529630661,0.0327956415712833,-9999,-9999,0.192672997713089,112.311798095703,2.01659393310547,-9999,-9999,-6.93078184127808,-6.93078184127808,-24.8894805908203,-24.8894805908203
202101092100,202101092130,-9999,-39.443660736084,-10.3249502182007,94.4582977294922,84.884162902832,0.849659323692322,0.384946286678314,0.0188230704516172,0.93019837141037,0,-63.6883087158203,0.070152722299099,0.0336733050644398,-9999,-9999,0.296736687421799,108.189796447754,2.48628211021423,-9999,-9999,-10.3249502182007,-10.3249502182007,-39.443660736084,-39.443660736084
202101092130,202101092200,-9999,-33.5554389953613,-5.22923421859741,94.4337615966797,84.4384231567383,1.03035402297974,0.188713803887367,0.25467848777771,0.972579121589661,0,-61.6472396850586,0.0669530108571053,0.0321374461054802,-9999,-9999,0.341671705245972,99.786247253418,3.75339198112488,-9999,-9999,-5.22923421859741,-5.22923421859741,-33.5554389953613,-33.5554389953613
202101092200,202101092230,-9999,-30.8020496368408,-6.05179882049561,94.4346694946289,85.2588272094727,0.926202893257141,0.191528603434563,0.120021596550941,0.912321209907532,0,-61.7178001403809,0.0632950365543365,0.0303816180676222,-9999,-9999,0.340420305728912,97.9658508300781,3.75959300994873,-9999,-9999,-6.05179882049561,-6.05179882049561,-30.8020496368408,-30.8020496368408
202101092230,202101092300,-9999,-33.5894317626953,-6.68781900405884,94.4270477294922,85.6895980834961,1.10774898529053,0.166707500815392,0.308585703372955,0.897826611995697,0,-65.8628234863281,0.0587241016328335,0.0281875692307949,-9999,-9999,0.387607991695404,97.435302734375,4.33940505981445,-9999,-9999,-6.68781900405884,-6.68781900405884,-33.5894317626953,-33.5894317626953
202101092300,202101092330,-9999,-36.7625198364258,-5.7096529006958,94.3868865966797,85.5970993041992,1.18984603881836,0.165678098797798,0.396776109933853,0.909516215324402,0,-66.7434234619141,0.0482123009860516,0.0231419038027525,-9999,-9999,0.48364669084549,93.4580993652344,5.33447313308716,-9999,-9999,-5.7096529006958,-5.7096529006958,-36.7625198364258,-36.7625198364258
202101092330,202101100000,-9999,-36.9973182678223,-6.43405103683472,94.3728866577148,84.5629577636719,1.131796002388,0.176074802875519,0.357320487499237,0.971984922885895,0,-56.801139831543,0.0541525818407536,0.0259932391345501,-9999,-9999,0.465938895940781,100.888496398926,4.9817419052124,-9999,-9999,-6.43405103683472,-6.43405103683472,-36.9973182678223,-36.9973182678223
202101100000,202101100030,-9999,-32.7256011962891,-4.11156320571899,94.3855972290039,84.990608215332,0.980343580245972,0.157178699970245,0.19875630736351,0.93428248167038,0,-48.7489318847656,0.0571224689483643,0.0274187847971916,-9999,-9999,0.441526889801025,104.395698547363,4.91600322723389,-9999,-9999,-4.11156320571899,-4.11156320571899,-32.7256011962891,-32.7256011962891
202101100030,202101100100,-9999,-27.3287391662598,4.79943799972534,94.3536911010742,84.7545013427734,1.07793295383453,0.17094050347805,0.277451694011688,0.954685211181641,0,-19.1759204864502,0.0751727372407913,0.0360829122364521,-9999,-9999,0.502890825271606,99.6316833496094,5.55827903747559,-9999,-9999,4.79943799972534,4.79943799972534,-27.3287391662598,-27.3287391662598
202101100100,202101100130,-9999,-9999,-9999,94.3343887329102,82.5026931762695,1.44288694858551,0.13110339641571,0.659591615200043,1.12645399570465,-9999,-9.13504600524902,0.0651182383298874,0.0312567539513111,-9999,-9999,0.489158600568771,93.8502197265625,5.50824594497681,-9999,-9999,-9999,-9999,-9999,-9999
202101100130,202101100200,-9999,-23.9657592773438,12.9670295715332,94.3436965942383,82.2570037841797,1.41724300384521,0.100147098302841,0.645142018795013,1.14071404933929,0,-10.6581497192383,0.0621465891599655,0.0298303626477718,-9999,-9999,0.502605676651001,97.4626770019531,5.37337112426758,-9999,-9999,12.9670295715332,12.9670295715332,-23.9657592773438,-23.9657592773438
202101100200,202101100230,-9999,-23.5823707580566,13.5133399963379,94.3405685424805,81.9642715454102,1.43274104595184,0.0938342064619064,0.660095810890198,1.16076505184174,0,-9.94821453094482,0.0623738281428814,0.0299394372850657,-9999,-9999,0.56352287530899,95.9859313964844,6.04690217971802,-9999,-9999,13.5133399963379,13.5133399963379,-23.5823707580566,-23.5823707580566
202101100230,202101100300,-9999,-25.1501197814941,12.424599647522,94.3306427001953,81.6298599243164,1.45941805839539,0.0951663330197334,0.690705120563507,1.18489503860474,0,-12.8690996170044,0.0564326606690884,0.027087677270174,-9999,-9999,0.546782314777374,98.4733276367188,5.89253807067871,-9999,-9999,12.424599647522,12.424599647522,-25.1501197814941,-25.1501197814941
202101100300,202101100330,-9999,-17.2029991149902,11.0541296005249,94.3556213378906,81.6873168945312,1.30095505714417,0.136221304535866,0.534943819046021,1.16802704334259,0,-14.686900138855,0.0516344308853149,0.0247845277190208,-9999,-9999,0.464794188737869,101.799301147461,5.21464395523071,-9999,-9999,11.0541296005249,11.0541296005249,-17.2029991149902,-17.2029991149902
202101100330,202101100400,-9999,-24.5650901794434,6.43417596817017,94.3442535400391,82.0223922729492,0.988605976104736,0.129760593175888,0.21928870677948,1.1207400560379,0,-28.7043895721436,0.0598591193556786,0.0287323780357838,-9999,-9999,0.481118410825729,100.283699035645,5.2784481048584,-9999,-9999,6.43417596817017,6.43417596817017,-24.5650901794434,-24.5650901794434
202101100400,202101100430,-9999,-24.234790802002,5.66290998458862,94.3372573852539,81.6631469726562,0.887014210224152,0.0989004373550415,0.115474499762058,1.13441801071167,0,-29.8183898925781,0.0582611598074436,0.0279653575271368,-9999,-9999,0.47713240981102,100.037002563477,5.30604076385498,-9999,-9999,5.66290998458862,5.66290998458862,-24.234790802002,-24.234790802002
202101100430,202101100500,-9999,-25.8135795593262,7.03608894348145,94.3182601928711,79.6015701293945,0.900866508483887,0.100308999419212,0.135167196393013,1.26385295391083,0,-28.6143703460693,0.0584899894893169,0.0280751958489418,-9999,-9999,0.504548370838165,98.9927978515625,5.4896559715271,-9999,-9999,7.03608894348145,7.03608894348145,-25.8135795593262,-25.8135795593262
202101100500,202101100530,-9999,-28.1473503112793,14.2520999908447,94.3013763427734,76.7563095092773,0.920714199542999,0.100450396537781,0.165375307202339,1.44324100017548,0,-27.2863693237305,0.0648878887295723,0.0311461873352528,-9999,-9999,0.564130306243896,95.0385971069336,6.08397197723389,-9999,-9999,14.2520999908447,14.2520999908447,-28.1473503112793,-28.1473503112793
202101100530,202101100600,-9999,-25.2486000061035,13.7129602432251,94.2965469360352,75.7417602539062,0.922775685787201,0.0957881808280945,0.173410207033157,1.50707805156708,0,-23.9132995605469,0.0614607818424702,0.0295011755079031,-9999,-9999,0.547938108444214,91.7340087890625,6.08173418045044,-9999,-9999,13.7129602432251,13.7129602432251,-25.2486000061035,-25.2486000061035
202101100600,202101100630,-9999,-28.8029708862305,14.8833904266357,94.2903213500977,74.6668090820312,0.949921786785126,0.0994056835770607,0.2117909938097,1.57826697826385,0,-23.6397895812988,0.0605471394956112,0.0290626268833876,-9999,-9999,0.575787484645844,93.8567504882812,6.22512102127075,-9999,-9999,14.8833904266357,14.8833904266357,-28.8029708862305,-28.8029708862305
202101100630,202101100700,-9999,-28.093240737915,14.8781499862671,94.2696075439453,73.4595184326172,1.00431394577026,0.107670798897743,0.273609310388565,1.66094303131104,0,-24.6573295593262,0.0660305172204971,0.0316946469247341,-9999,-9999,0.572046875953674,94.5001525878906,6.20846891403198,-9999,-9999,14.8781499862671,14.8781499862671,-28.093240737915,-28.093240737915
202101100700,202101100730,-9999,-32.9316902160645,16.0050296783447,94.2836608886719,72.4299926757812,0.980578422546387,0.161810293793678,0.268714487552643,1.72486901283264,0,-36.3322715759277,1.62608695030212,0.780521750450134,-9999,-9999,0.56733649969101,94.7516784667969,5.9950590133667,-9999,-9999,16.0050296783447,16.0050296783447,-32.9316902160645,-32.9316902160645
202101100730,202101100800,-9999,-36.9436912536621,9.92724609375,94.3195724487305,72.5945129394531,0.747842371463776,0.148853793740273,0.0372612997889519,1.68586897850037,0,-46.3499298095703,28.0406398773193,13.4595069885254,-9999,-9999,0.504341185092926,92.6329727172852,5.46609592437744,-9999,-9999,9.92724609375,9.92724609375,-36.9436912536621,-36.9436912536621
202101100800,202101100830,-9999,-32.3711013793945,16.3393096923828,94.3599395751953,70.5311737060547,0.986576497554779,0.190462604165077,0.306468397378922,1.84920704364777,0,-22.6386203765869,102.796096801758,49.3421249389648,-9999,-9999,0.49764010310173,91.2190628051758,5.17333984375,-9999,-9999,16.3393096923828,16.3393096923828,-32.3711013793945,-32.3711013793945
202101100830,202101100900,-9999,-9999,-9999,94.3780517578125,68.5408630371094,1.39890396595001,0.133312493562698,0.962016582489014,2.06970596313477,0,39.1461410522461,297.799499511719,142.943756103516,-9999,-9999,0.553955018520355,95.5319213867188,5.86836290359497,-9999,-9999,-9999,-9999,-9999,-9999
202101100900,202101100930,-9999,15.3987598419189,35.3651313781738,94.4069137573242,66.9272537231445,1.78277099132538,0.108064599335194,1.38212704658508,2.24226307868958,0,89.9882888793945,424.238800048828,203.634628295898,-9999,-9999,0.545791387557983,89.9803466796875,6.09538602828979,-9999,-9999,35.3651313781738,35.3651313781738,15.3987598419189,15.3987598419189
202101100930,202101101000,-9999,34.9057197570801,42.642448425293,94.4309921264648,66.6464080810547,2.13650989532471,0.18043340742588,1.75791501998901,2.32297110557556,0,108.267196655273,493.959899902344,237.10075378418,-9999,-9999,0.527016818523407,97.5372924804688,5.47808599472046,-9999,-9999,42.642448425293,42.642448425293,34.9057197570801,34.9057197570801
202101101000,202101101030,-9999,43.4920310974121,47.4840393066406,94.4467468261719,66.339469909668,2.54885101318359,0.215204104781151,2.15556311607361,2.41221189498901,0,102.350997924805,494.764892578125,237.487152099609,-9999,-9999,0.488776713609695,97.2979736328125,4.8919358253479,-9999,-9999,47.4840393066406,47.4840393066406,43.4920310974121,43.4920310974121
202101101030,202101101100,-9999,-9999,-9999,94.4433898925781,64.2620162963867,3.21328210830688,0.415506988763809,2.83764910697937,2.68983793258667,0,187.155502319336,684.062927246094,328.350219726562,-9999,-9999,0.472031891345978,102.321998596191,5.00616788864136,-9999,-9999,-9999,-9999,-9999,-9999
202101101100,202101101130,-9999,30.254280090332,45.7342491149902,94.4276885986328,64.8704833984375,3.11005997657776,0.193167999386787,2.51133108139038,2.58240294456482,0,101.654403686523,321.916687011719,154.520004272461,-9999,-9999,0.45564541220665,103.895401000977,5.02522087097168,-9999,-9999,45.7342491149902,45.7342491149902,30.254280090332,30.254280090332
202101101130,202101101200,-9999,17.3779907226562,40.6470108032227,94.4373016357422,66.9368515014648,3.03693103790283,0.105162300169468,2.36820101737976,2.40530705451965,0,72.4973373413086,238.57829284668,114.517578125,-9999,-9999,0.437020689249039,100.12979888916,4.24996900558472,-9999,-9999,40.6470108032227,40.6470108032227,17.3779907226562,17.3779907226562
202101101200,202101101230,-9999,17.2963905334473,34.7472114562988,94.4278717041016,67.2261199951172,3.2457230091095,0.100960299372673,2.58095693588257,2.42075705528259,0,68.2218322753906,230.426300048828,110.604621887207,-9999,-9999,0.405057787895203,100.652900695801,4.21146583557129,-9999,-9999,34.7472114562988,34.7472114562988,17.2963905334473,17.2963905334473
202101101230,202101101300,-9999,12.1809902191162,30.5883293151855,94.4171981811523,66.5777893066406,3.35610294342041,0.0870354771614075,2.6818380355835,2.48637008666992,0,64.8451232910156,223.84489440918,107.44554901123,-9999,-9999,0.38886359333992,102.268096923828,4.23700284957886,-9999,-9999,30.5883293151855,30.5883293151855,12.1809902191162,12.1809902191162
202101101300,202101101330,-9999,12.3597602844238,32.354808807373,94.4059295654297,66.6264877319336,3.48701906204224,0.0940325111150742,2.81030201911926,2.50559902191162,0,65.1331100463867,224.872894287109,107.938987731934,-9999,-9999,0.410982310771942,100.493896484375,4.38822793960571,-9999,-9999,32.354808807373,32.354808807373,12.3597602844238,12.3597602844238
202101101330,202101101400,-9999,14.8010196685791,32.4132308959961,94.4088668823242,66.9344024658203,3.67799401283264,0.112515896558762,2.99657201766968,2.5153660774231,0,69.7122573852539,234.898895263672,112.751472473145,-9999,-9999,0.409650295972824,96.7100830078125,4.46810293197632,-9999,-9999,32.4132308959961,32.4132308959961,14.8010196685791,14.8010196685791
202101101400,202101101430,-9999,12.2254199981689,30.406120300293,94.419563293457,67.0460662841797,3.79271197319031,0.075876921415329,3.11053991317749,2.52724504470825,0,55.9889602661133,196.142700195312,94.1484985351562,-9999,-9999,0.3969407081604,97.8659133911133,4.25481700897217,-9999,-9999,30.406120300293,30.406120300293,12.2254199981689,12.2254199981689
202101101430,202101101500,-9999,1.4664169549942,23.3757591247559,94.4128570556641,67.2263565063477,3.72325205802917,0.0452309511601925,3.0336389541626,2.49987411499023,0,33.2714805603027,133.726593017578,64.1887664794922,-9999,-9999,0.388273388147354,97.1257019042969,4.33930206298828,-9999,-9999,23.3757591247559,23.3757591247559,1.4664169549942,1.4664169549942
202101101500,202101101530,-9999,-4.66547822952271,21.1706104278564,94.4230575561523,68.2707138061523,3.61933207511902,0.0569290705025196,2.91630291938782,2.40012001991272,0,15.5200004577637,77.0305633544922,36.9746704101562,-9999,-9999,0.368454813957214,96.2760314941406,3.8022620677948,-9999,-9999,21.1706104278564,21.1706104278564,-4.66547822952271,-4.66547822952271
202101101530,202101101600,-9999,-9.48191261291504,17.0311508178711,94.4374237060547,67.9918670654297,3.57711410522461,0.0757237523794174,2.85026788711548,2.41005706787109,0,8.47944641113281,38.7075881958008,18.5796432495117,-9999,-9999,0.354662001132965,99.0826721191406,3.88924598693848,-9999,-9999,17.0311508178711,17.0311508178711,-9.48191261291504,-9.48191261291504
202101101600,202101101630,-9999,-11.6142702102661,13.2520704269409,94.4390563964844,69.9329986572266,3.36751008033752,0.0801840871572495,2.65087795257568,2.23195004463196,0,-1.98280298709869,10.3145198822021,4.95096969604492,-9999,-9999,0.345768302679062,101.562599182129,3.78959107398987,-9999,-9999,13.2520704269409,13.2520704269409,-11.6142702102661,-11.6142702102661
202101101630,202101101700,-9999,-15.5583200454712,14.9329595565796,94.4527893066406,69.6860733032227,3.27035403251648,0.0920138508081436,2.56156301498413,2.23607707023621,0,-6.00739622116089,0.53220397233963,0.255457907915115,-9999,-9999,0.350716114044189,98.6461791992188,3.83679008483887,-9999,-9999,14.9329595565796,14.9329595565796,-15.5583200454712,-15.5583200454712
202101101700,202101101730,-9999,-17.1711902618408,12.8833103179932,94.4557189941406,68.962272644043,3.25896501541138,0.103318601846695,2.54969191551208,2.28751611709595,0,-7.7416729927063,0.0550482198596001,0.0264231450855732,-9999,-9999,0.340775907039642,99.6663208007812,3.60411405563354,-9999,-9999,12.8833103179932,12.8833103179932,-17.1711902618408,-17.1711902618408
202101101730,202101101800,-9999,-22.1882190704346,15.4544296264648,94.4605026245117,67.7397384643555,3.32228088378906,0.113081097602844,2.61724090576172,2.38907599449158,0,-10.7547197341919,0.0491099618375301,0.0235727820545435,-9999,-9999,0.381470501422882,96.70703125,3.9609899520874,-9999,-9999,15.4544296264648,15.4544296264648,-22.1882190704346,-22.1882190704346
202101101800,202101101830,-9999,-20.8929805755615,15.3892297744751,94.4589614868164,67.5824966430664,3.37574505805969,0.11167349666357,2.67467403411865,2.41052198410034,0,-9.54525947570801,0.0502525791525841,0.0241212379187346,-9999,-9999,0.378280699253082,92.4964294433594,4.3081431388855,-9999,-9999,15.3892297744751,15.3892297744751,-20.8929805755615,-20.8929805755615
202101101830,202101101900,-9999,-20.716480255127,14.834939956665,94.4638671875,67.4466934204102,3.43067693710327,0.125427797436714,2.71936798095703,2.42849206924438,0,-7.25481414794922,0.0582474991679192,0.0279587991535664,-9999,-9999,0.367871791124344,96.1493530273438,4.06434679031372,-9999,-9999,14.834939956665,14.834939956665,-20.716480255127,-20.716480255127
